Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi,CiCa
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.57,0.0136,419,0.528,3.8,6,0,1.420000017,29.26,32.59,27.89,640.9,638.61,18.575,19.197,45.68,47.21,499.9,1916,0.656112494
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.57,0.0136,419,0.528,3.8,6,0,1.420000017,29.26,32.58,27.89,640.81,638.69,18.572,19.193,45.68,47.21,499.8,1917,0.656030312
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.6,0.0135,414,0.523,3.79,6,0,1.420000017,29.25,32.57,27.89,640.92,638.6,18.574,19.19,45.7,47.21,499.7,1916,0.648293141
E. globulus,2011/02/01,17,Amb,640,1139,Well watered,13.7,0.858,566,7.49,1.36,6,0,1.420000017,29.27,29.9,27.89,639.91,617.88,19.023,27.761,46.82,68.33,499.8,1906,0.916035476
E. globulus,2011/02/01,17,Amb,640,1139,Well watered,13.4,0.855,567,7.48,1.36,6,0,1.420000017,29.26,29.91,27.89,639.76,618.07,19.021,27.757,46.83,68.33,499.7,1907,0.917371819
E. globulus,2011/02/01,17,Amb,640,1139,Well watered,13.5,0.858,567,7.49,1.36,6,0,1.420000017,29.26,29.9,27.89,639.66,617.91,19.019,27.76,46.82,68.34,499.8,1906,0.917609361
E. globulus,2011/02/01,17,Amb,640,1139,Well watered,13.5,0.858,567,7.49,1.36,6,0,1.420000017,29.27,29.9,27.89,639.88,618.13,19.024,27.767,46.82,68.34,499.9,1906,0.917282772
E. globulus,2011/02/01,17,Amb,640,1139,Well watered,13.4,0.862,568,7.49,1.35,6,0,1.420000017,29.26,29.88,27.89,639.76,618.12,19.021,27.76,46.83,68.34,499.8,1905,0.918915421
E. globulus,2011/02/01,17,Amb,640,1142,Well watered,10.5,0.147,477,3.68,2.67,6,0,1.420000017,29.1,31.89,27.89,640.42,625.1,19.676,23.993,48.85,59.57,499.8,1917,0.763077908
E. globulus,2011/02/01,17,Amb,640,1142,Well watered,10.5,0.147,476,3.68,2.67,6,0,1.420000017,29.1,31.89,27.89,640.63,625.2,19.677,23.99,48.87,59.58,499.8,1917,0.761356366
E. globulus,2011/02/01,17,Amb,640,1142,Well watered,10.5,0.147,476,3.68,2.67,6,0,1.420000017,29.1,31.9,27.88,640.55,625.16,19.669,23.968,48.87,59.58,499.9,1917,0.76140508
E. globulus,2011/02/01,17,Amb,640,1142,Well watered,10.6,0.146,474,3.66,2.68,6,0,1.420000017,29.1,31.9,27.89,640.52,625.05,19.667,23.954,48.85,59.5,499.8,1917,0.758339333
E. globulus,2011/02/01,17,Amb,640,1142,Well watered,10.6,0.146,474,3.66,2.68,6,0,1.420000017,29.1,31.9,27.89,640.38,625.1,19.665,23.942,48.85,59.5,499.9,1917,0.758278675
E. globulus,2011/02/01,17,Amb,640,1143,Sustained drought,2.05,0.0079,192,0.325,3.99,6,0,1.420000017,29.51,33.4,27.9,640.2,637.49,19.499,19.881,47.3,48.23,499.9,1907,0.301181195
E. globulus,2011/02/01,17,Amb,640,1143,Sustained drought,2.02,0.00811,210,0.334,3.99,6,0,1.420000017,29.51,33.42,27.9,640.19,637.52,19.494,19.887,47.3,48.25,499.9,1907,0.329401431
E. globulus,2011/02/01,17,Amb,640,1143,Sustained drought,2.11,0.00824,198,0.339,3.99,6,0,1.420000017,29.51,33.41,27.89,640.31,637.51,19.495,19.894,47.29,48.26,499.8,1907,0.310583363
E. globulus,2011/02/01,17,Amb,640,1143,Sustained drought,2.11,0.00824,198,0.339,3.99,6,0,1.420000017,29.51,33.39,27.89,640.35,637.41,19.501,19.895,47.29,48.26,499.8,1907,0.310632089
E. globulus,2011/02/01,17,Amb,640,1143,Sustained drought,2.17,0.00813,181,0.334,3.99,6,0,1.420000017,29.51,33.41,27.89,640.35,637.48,19.505,19.899,47.32,48.27,499.7,1907,0.283930476
E. globulus,2011/02/01,17,Amb,640,1144,Sustained drought,1.99,0.00839,231,0.311,3.61,6,0,1.420000017,29.37,31.75,27.88,641.15,638.52,18.803,19.168,46.01,46.91,499.8,1912,0.361774103
E. globulus,2011/02/01,17,Amb,640,1144,Sustained drought,2,0.00843,231,0.312,3.61,6,0,1.420000017,29.37,31.77,27.89,641.16,638.52,18.803,19.171,45.99,46.89,499.8,1912,0.361774103
E. globulus,2011/02/01,17,Amb,640,1144,Sustained drought,2,0.00843,231,0.312,3.61,6,0,1.420000017,29.38,31.79,27.89,641.21,638.5,18.803,19.17,45.99,46.89,499.8,1913,0.361785435
E. globulus,2011/02/01,17,Amb,640,1144,Sustained drought,1.97,0.00842,237,0.312,3.61,6,0,1.420000017,29.37,31.77,27.89,641.17,638.57,18.802,19.17,46.01,46.91,499.9,1913,0.37114177
E. globulus,2011/02/01,17,Amb,640,1144,Sustained drought,1.97,0.00842,237,0.312,3.61,6,0,1.420000017,29.37,31.75,27.88,641.18,638.65,18.806,19.165,46.01,46.91,499.8,1913,0.371095279
E. globulus,2011/02/08,24,Elv,400,1003,Sustained drought,1.903694297,0.012921956,143.2235018,0.46736251,3.55971711,6,0,1.420000017,32.30376816,34.94171143,32.05716705,399.0195618,396.5148315,19.87286949,20.42179489,41.47546387,42.62109375,500.4156799,2003.663086,0.361205913
E. globulus,2011/02/08,24,Elv,400,1003,Sustained drought,1.735128034,0.012996784,165.042929,0.469565677,3.556172687,6,0,1.420000017,32.29974747,34.92918777,32.057621,398.9909668,396.6872253,19.86671066,20.41822052,41.47206116,42.62334824,500.4204102,2002.339722,0.416053047
E. globulus,2011/02/08,24,Elv,400,1003,Sustained drought,1.584532044,0.013102382,184.8728794,0.472503248,3.549950754,6,0,1.420000017,32.29244995,34.90782547,32.0590477,398.93573,396.8111877,19.8591156,20.41405106,41.47307968,42.63198853,500.4447327,2000.295166,0.465896338
E. globulus,2011/02/08,24,Elv,400,1003,Sustained drought,1.744276032,0.012942112,163.0975183,0.46601612,3.544277144,6,0,1.420000017,32.29031754,34.8871727,32.06055069,398.984314,396.6713867,19.85943222,20.40675926,41.47842789,42.62157059,500.4389038,2000.411865,0.411165322
E. globulus,2011/02/08,24,Elv,400,1003,Sustained drought,1.761899008,0.01292049,160.627894,0.464849228,3.541318016,6,0,1.420000017,32.28882217,34.87675476,32.06105804,399.0102234,396.6766968,19.85808563,20.40404892,41.47899246,42.61938477,500.4341125,2000.466797,0.404934032
E. globulus,2011/02/08,24,Elv,400,1005,Rewatered  drought,2.548698176,0.019135292,164.049505,0.6931205,3.58063863,6,0,1.420000017,32.19038391,34.94235611,32.0684166,399.4200745,396.0354309,19.40450478,20.21866417,40.75572968,42.46572495,500.4719238,1998.103027,0.414229365
E. globulus,2011/02/08,24,Elv,400,1005,Rewatered  drought,2.501033267,0.019322653,169.9973966,0.699477918,3.578922179,6,0,1.420000017,32.19098282,34.93865204,32.06900024,399.4222412,396.0917358,19.40257835,20.22418594,40.75032806,42.475914,500.4809265,1998.050781,0.429186931
E. globulus,2011/02/08,24,Elv,400,1005,Rewatered  drought,2.431664202,0.019398559,176.4620695,0.701956798,3.577761065,6,0,1.420000017,32.1915741,34.9357605,32.06962967,399.3913879,396.1427612,19.40216255,20.22669601,40.74819183,42.47986984,500.4710388,1998.384399,0.445450698
E. globulus,2011/02/08,24,Elv,400,1005,Rewatered  drought,2.342521797,0.019445456,184.2320622,0.703554332,3.577370769,6,0,1.420000017,32.19228363,34.93492889,32.06994247,399.3792419,396.2366638,19.40160179,20.22800636,40.74534225,42.48087692,500.4736328,1998.52832,0.464954607
E. globulus,2011/02/08,24,Elv,400,1005,Rewatered  drought,2.43278704,0.01954382,177.8585171,0.706834102,3.576218648,6,0,1.420000017,32.19322205,34.93185806,32.07118225,399.4283142,396.1758118,19.39961052,20.22991753,40.73901749,42.48265457,500.4425354,1998.870605,0.448938355
E. globulus,2011/02/08,24,Elv,400,1006,Sustained drought,1.157099327,0.008141547,153.9190433,0.29119712,3.515267883,6,0,1.420000017,32.05130386,34.44032669,32.07503891,399.836731,398.3106079,18.98309326,19.32542229,40.21031189,40.93544006,500.5177917,1999.988159,0.386429686
E. globulus,2011/02/08,24,Elv,400,1006,Sustained drought,1.207352572,0.00779669,133.982442,0.278751612,3.513074239,6,0,1.420000017,32.05328369,34.43061829,32.07507706,399.788269,398.2077942,18.99026108,19.31797981,40.22085571,40.91495514,500.4902039,2000.016846,0.336463635
E. globulus,2011/02/08,24,Elv,400,1006,Sustained drought,1.189135566,0.007499175,128.2400494,0.26818056,3.513238383,6,0,1.420000017,32.05515289,34.42900848,32.07453918,399.7809753,398.2273254,18.99616051,19.31146431,40.22923279,40.89697266,500.4727478,1999.990723,0.322027247
E. globulus,2011/02/08,24,Elv,400,1006,Sustained drought,1.253301756,0.007802035,124.9527702,0.279156247,3.51569803,6,0,1.420000017,32.05659103,34.44145966,32.07446671,399.8642273,398.2283936,18.99647713,19.32468414,40.22641373,40.92141342,500.4676208,1999.803345,0.313771625
E. globulus,2011/02/08,24,Elv,400,1006,Sustained drought,1.450418512,0.007507537,73.9544834,0.268893379,3.518528946,6,0,1.420000017,32.05772018,34.44955826,32.07454681,399.9186707,398.0515137,19.00492668,19.32106209,40.24179459,40.91119003,500.4780884,1999.809082,0.185791238
E. globulus,2011/02/08,24,Elv,400,1012,Well watered,6.264881755,0.289677462,332.1506571,7.039836986,2.843035146,6,0,1.420000017,32.60070419,34.97578812,32.0682373,400.0706482,389.2740784,19.3885231,27.59575462,39.79233551,56.63657379,500.4538269,1999.467773,0.85325655
E. globulus,2011/02/08,24,Elv,400,1012,Well watered,6.195788373,0.289250859,332.5655746,7.03400838,2.844157963,6,0,1.420000017,32.60148239,34.978405,32.06754303,400.0204773,389.3084717,19.39170265,27.59270287,39.79717636,56.62791443,500.42099,1999.506958,0.85424695
E. globulus,2011/02/08,24,Elv,400,1012,Well watered,6.135078243,0.289112894,332.9218772,7.034801352,2.845567868,6,0,1.420000017,32.60256958,34.98390579,32.06806946,399.9428406,389.3031616,19.39382744,27.59583282,39.79898071,56.63070297,500.4144592,1999.453247,0.855173834
E. globulus,2011/02/08,24,Elv,400,1012,Well watered,6.019827497,0.287991145,333.5684721,7.020353487,2.848916168,6,0,1.420000017,32.60261536,34.99071503,32.06762695,399.8637085,389.3675232,19.39769363,27.5836544,39.80702591,56.60586548,500.3717957,1999.395874,0.856693104
E. globulus,2011/02/08,24,Elv,400,1012,Well watered,5.949351424,0.288079471,334.0766136,7.022376989,2.849004009,6,0,1.420000017,32.60320663,34.99165726,32.0683136,399.8321838,389.4192505,19.39748383,27.58568954,39.80527496,56.60816574,500.3777466,1999.408325,0.857884178
E. globulus,2011/02/28,24,Amb,640,1013,Rewatered  drought,3.912770231,0.033329366,421.9004311,0.791739062,2.389014451,6,0,1.420000017,28.41840744,30.59441757,28.11177826,639.281189,633.9799805,18.96529961,19.89710617,49.49410629,51.92586136,499.6653442,2000.695923,0.665479107
E. globulus,2011/02/28,24,Amb,640,1013,Rewatered  drought,3.981866007,0.033339476,418.58135,0.792570873,2.390820696,6,0,1.420000017,28.41674805,30.60027885,28.11307526,639.3215942,633.9367676,18.96091843,19.89371681,49.4878273,51.9224205,499.6601868,2000.723999,0.660288804
E. globulus,2011/02/28,24,Amb,640,1013,Rewatered  drought,3.951935499,0.033260355,419.578558,0.792398989,2.395813372,6,0,1.420000017,28.41493416,30.61826324,28.11406517,639.3319702,633.9833374,18.95661354,19.88918495,49.48190689,51.91617203,499.6757202,2000.783936,0.661813226
E. globulus,2011/02/28,24,Amb,640,1013,Rewatered  drought,3.911672001,0.033289169,421.7455044,0.791940123,2.392468262,6,0,1.420000017,28.41432953,30.60330391,28.11505699,639.3250122,634.0253296,18.95284271,19.88482666,49.47413254,51.90696335,499.7033691,2000.804199,0.665187154
E. globulus,2011/02/28,24,Amb,640,1013,Rewatered  drought,3.879161217,0.033306422,423.4450946,0.791368815,2.389566502,6,0,1.420000017,28.41303253,30.59062576,28.11523628,639.3026123,634.0424805,18.95069122,19.88198853,49.47207642,51.90328979,499.7124939,2000.790771,0.667849722
E. globulus,2011/02/28,24,Amb,640,1024,Sustained drought,2.624700848,0.010253951,208.5497218,0.25020897,2.415153516,6,0,1.420000017,28.57322311,30.60981178,28.1078434,640.5892334,637.2463989,19.3841629,19.67866898,50.13210297,50.89376831,499.7218323,2007.508301,0.327267007
E. globulus,2011/02/28,24,Amb,640,1024,Sustained drought,2.609746853,0.010182509,208.0754985,0.248233492,2.412811514,6,0,1.420000017,28.5710125,30.59901047,28.10788345,640.5795288,637.2561035,19.3827343,19.67492104,50.13479233,50.89055252,499.7136841,2005.363525,0.326517859
E. globulus,2011/02/28,24,Amb,640,1024,Sustained drought,2.601604379,0.010113043,206.5715939,0.246776922,2.414997398,6,0,1.420000017,28.56861496,30.60642433,28.10771179,640.571167,637.258667,19.38130569,19.67177582,50.13814926,50.88957596,499.7189636,2003.172974,0.324156586
E. globulus,2011/02/28,24,Amb,640,1024,Sustained drought,2.626756921,0.010126038,203.1790174,0.246557603,2.409846891,6,0,1.420000017,28.56666565,30.58505821,28.10758018,640.5762329,637.2336426,19.37922096,19.66943932,50.13845825,50.88931656,499.7091675,2001.886353,0.318845403
E. globulus,2011/02/28,24,Amb,640,1024,Sustained drought,2.606068721,0.010102749,205.4938204,0.245912185,2.409053601,6,0,1.420000017,28.56525421,30.58111,28.10725021,640.5662231,637.2489624,19.37800217,19.6674614,50.13939285,50.88835144,499.7091675,2001.933472,0.322470232
E. globulus,2011/02/08,24,Elv,400,1033,Well watered,6.499463055,0.080854126,239.228324,2.500238159,3.192267216,6,0,1.420000017,31.93466949,34.08999252,32.07591629,399.4145813,390.4516602,18.53259087,21.46588707,39.51802444,45.77284622,500.4407654,1998.806641,0.612696393
E. globulus,2011/02/08,24,Elv,400,1033,Well watered,6.510128019,0.080904403,239.1047154,2.498462771,3.188174796,6,0,1.420000017,31.93199158,34.07551575,32.07616425,399.4192505,390.4446716,18.53255653,21.46368599,39.52364349,45.77474594,500.4562073,1999.647217,0.612390776
E. globulus,2011/02/08,24,Elv,400,1033,Well watered,6.253773836,0.080600687,244.0819642,2.485269799,3.182779414,6,0,1.420000017,31.93201637,34.05303192,32.07640457,399.3389893,390.6777954,18.5350914,21.45059395,39.52902603,45.74679565,500.4885254,1999.711426,0.624765387
E. globulus,2011/02/08,24,Elv,400,1033,Well watered,6.077569285,0.079640841,246.4310567,2.456527459,3.181967312,6,0,1.420000017,31.93079185,34.04238129,32.07684708,399.312561,390.8756104,18.54524803,21.42705917,39.55375671,45.70015335,500.4959412,1999.673584,0.630459026
E. globulus,2011/02/08,24,Elv,400,1033,Well watered,6.424848647,0.079198543,238.3297076,2.448731476,3.188568263,6,0,1.420000017,31.92788124,34.06272125,32.07569122,399.4751587,390.625885,18.54898453,21.42179108,39.56845093,45.69668198,500.4740601,1999.591675,0.610122669
E. globulus,2011/02/08,24,Elv,400,1034,Well watered,7.124957344,0.294407051,328.5678685,6.416280472,2.56412867,6,0,1.420000017,32.22037125,33.73666382,32.07366943,400.4281616,388.8933105,19.13916206,26.62757874,40.15187073,55.86174774,500.4072876,1999.811768,0.844879199
E. globulus,2011/02/08,24,Elv,400,1034,Well watered,7.045029492,0.295322874,329.2844107,6.434411476,2.564731454,6,0,1.420000017,32.22223282,33.74251175,32.07423401,400.4451294,388.9992371,19.13068962,26.63861084,40.12985992,55.87900162,500.5119934,1999.752686,0.846491148
E. globulus,2011/02/08,24,Elv,400,1034,Well watered,6.751425711,0.294516786,331.2316129,6.433303559,2.570022716,6,0,1.420000017,32.2237587,33.75985718,32.07471085,400.3452759,389.2495422,19.13001442,26.63692093,40.12480164,55.87037659,500.4943237,1999.662231,0.850949268
E. globulus,2011/02/08,24,Elv,400,1034,Well watered,6.853578008,0.293410388,330.2936358,6.420676957,2.572979277,6,0,1.420000017,32.22480392,33.76549911,32.07378769,400.3127747,389.1013794,19.13178444,26.62421036,40.12606812,55.84031296,500.4839478,1999.602417,0.84886267
E. globulus,2011/02/08,24,Elv,400,1034,Well watered,7.112469475,0.292614861,328.3420121,6.412796587,2.575616169,6,0,1.420000017,32.22578049,33.77180481,32.07460785,400.4052734,388.888092,19.1325798,26.61634636,40.12580872,55.82114029,500.4521179,1999.587769,0.844309761
E. globulus,2011/02/08,24,Elv,640,1041,Rewatered  drought,3.186451468,0.020525469,355.576028,0.707691043,3.414145353,6,0,1.420000017,32.37403488,34.67892838,32.00549698,639.0570068,634.6929321,20.20845795,21.04007339,42.03721619,43.76712036,499.8472595,2001.673584,0.560233162
E. globulus,2011/02/08,24,Elv,640,1041,Rewatered  drought,3.203437912,0.02047946,353.7767099,0.704620416,3.406969146,6,0,1.420000017,32.36907196,34.65422821,32.00660324,639.0678711,634.6859131,20.20807076,21.0360508,42.04782486,43.77064133,499.8656616,2000.266724,0.557404383
E. globulus,2011/02/08,24,Elv,640,1041,Rewatered  drought,3.209500005,0.020486686,353.4283612,0.703699954,3.401450169,6,0,1.420000017,32.36626816,34.63534927,32.00804138,639.0617065,634.6729736,20.20624161,21.03318214,42.05077362,43.771698,499.8416748,1999.685059,0.556866884
E. globulus,2011/02/08,24,Elv,640,1041,Rewatered  drought,3.24669431,0.020510444,350.8780009,0.703337328,3.395937971,6,0,1.420000017,32.36185455,34.61629868,32.00846863,639.0856323,634.6526489,20.20324326,21.02974129,42.05519104,43.77563095,499.8533325,1999.78772,0.552866204
E. globulus,2011/02/08,24,Elv,640,1041,Rewatered  drought,3.240155971,0.020470595,350.9065706,0.701838506,3.395202507,6,0,1.420000017,32.36039734,34.61281204,32.00920486,639.0755005,634.6518555,20.20191765,21.02659225,42.05558014,43.77235413,499.8926086,1999.953003,0.552911912
E. globulus,2011/02/08,24,Elv,640,1044,Well watered,8.192023896,0.157421853,508.297684,4.273587503,2.944660712,6,0,1.420000017,32.31678391,33.96784592,32.0208168,639.4956055,626.4467163,18.52353287,23.53339767,38.67722702,49.13784409,499.7758179,1999.407593,0.811398114
E. globulus,2011/02/08,24,Elv,640,1044,Well watered,8.068478388,0.155468878,508.6630529,4.23230298,2.949259163,6,0,1.420000017,32.319664,33.96930313,32.02153397,639.3909912,626.5238037,18.53165245,23.49227905,38.68803024,49.0442009,499.8815918,1999.424438,0.811881448
E. globulus,2011/02/08,24,Elv,640,1044,Well watered,8.055336682,0.154660559,508.3917669,4.216468163,2.952073328,6,0,1.420000017,32.31940842,33.97346878,32.02087402,639.3994751,626.5598145,18.53461456,23.47674942,38.69480896,49.01252747,499.8826599,1999.497559,0.811401809
E. globulus,2011/02/08,24,Elv,640,1044,Well watered,8.009796084,0.154634023,509.0157588,4.203704674,2.943758169,6,0,1.420000017,32.31958389,33.94169998,32.02088928,639.3974609,626.621582,18.53824043,23.46553612,38.70206833,48.98872757,499.8761292,1999.487915,0.812317631
E. globulus,2011/02/08,24,Elv,640,1044,Well watered,8.052032074,0.154759424,508.6617534,4.19608015,2.936405882,6,0,1.420000017,32.31997681,33.91427231,32.02030182,639.4205322,626.5999756,18.53938866,23.4577198,38.70360565,48.97131729,499.8829346,1999.480713,0.811780679
E. globulus,2011/02/08,24,Elv,640,1047,Sustained drought,1.220155555,0.007688179,353.8892599,0.279377932,3.578813577,6,0,1.420000017,32.07813644,34.0136795,32.02651596,639.6415405,637.9628296,17.08975601,17.41929626,36.1704483,36.86791992,499.8078918,1999.460449,0.554717679
E. globulus,2011/02/08,24,Elv,640,1047,Sustained drought,1.233788096,0.007749973,353.0975596,0.281635401,3.579092078,6,0,1.420000017,32.07887268,34.01670837,32.02574539,639.6498413,637.9529419,17.09323311,17.42545319,36.17629623,36.87940979,499.7791443,1999.317627,0.553485275
E. globulus,2011/02/08,24,Elv,640,1047,Sustained drought,1.17383872,0.007839207,367.8520212,0.285156092,3.582691803,6,0,1.420000017,32.08035278,34.03232956,32.02522278,639.6036987,637.9761353,17.09960556,17.43596077,36.18664932,36.89845276,499.800415,1999.227783,0.576592134
E. globulus,2011/02/08,24,Elv,640,1047,Sustained drought,1.238743801,0.00783877,354.7994963,0.285851735,3.591454827,6,0,1.420000017,32.0833931,34.06458282,32.02610779,639.6432495,637.9372559,17.10730362,17.44447517,36.19687653,36.91028976,499.8023071,1999.137207,0.556166759
E. globulus,2011/02/08,24,Elv,640,1047,Sustained drought,1.234328266,0.007839323,355.6992907,0.285619666,3.588344518,6,0,1.420000017,32.08414459,34.05570602,32.02497482,639.6142578,637.9137573,17.11200333,17.44889832,36.20544434,36.91824341,499.8042603,1999.07251,0.557597773
E. globulus,2011/02/08,24,Elv,640,1048,Rewatered  drought,3.286549209,0.019647027,338.7078195,0.64223466,3.247289986,6,0,1.420000017,32.25347519,33.33866501,32.02276993,639.7335205,635.2991333,17.97829247,18.73469162,37.67472458,39.25980759,499.8968506,1999.302246,0.533146988
E. globulus,2011/02/08,24,Elv,640,1048,Rewatered  drought,3.22433399,0.019636596,343.5812954,0.642174845,3.248654269,6,0,1.420000017,32.25387955,33.34458923,32.02219391,639.6860962,635.3262939,17.9817543,18.73810005,37.68111038,39.26604462,499.8838501,1999.178955,0.540795019
